course_identifier,dept_code,school_code,course_name,term,section,call_number,instructor,start_time,end_time,days
CLMTG5202,CLMT,CLIM,Quantitative Methods - LAB,20261,002,12214,Abby Meola,18:10,20:00,W 6:10PM-8:00PM
CLMTG5202,CLMT,CLIM,Quantitative Methods - LAB,20261,003,12216,Abby Meola,18:10,20:00,R 6:10PM-8:00PM
CLMTG5058,CLMT,CLIM,Insurance for Climate Change in the Global South,20261,001,16859,Daniel Osgood,10:10,12:40,W 10:10AM-12:40PM
CLMTG5004,CLMT,CLIM,Regional Climate science and forecasting for Climate Services,20261,001,12159,Andrew Robertson,10:10,12:40,T 10:10AM-12:40PM
CLMTG5057,CLMT,CLIM,Water Governance,20261,001,16848,Michael J Puma,10:10,12:40,W 10:10AM-12:40PM
CLMTG5057,CLMT,CLIM,Water Governance,20261,002,16850,Michael J Puma,10:10,12:40,W 10:10AM-12:40PM
CLMTG5056,CLMT,CLIM,Global Institutions and the Architecture of Global Climate Finance,20261,001,12210,Jeffrey D Sachs,13:10,15:40,F 1:10PM-3:40PM
CLMTG5055,CLMT,CLIM,Applied Climate II,20261,001,12204,Marcia N Macedo,10:10,12:00,F 10:10AM-12:00PM
CLMTG5055,CLMT,CLIM,Applied Climate II,20261,002,12205,Sandra Goldmark,10:10,12:00,F 10:10AM-12:00PM
CLMTG5055,CLMT,CLIM,Applied Climate II,20261,003,12207,Andrew J Kruczkiewicz,10:10,12:00,F 10:10AM-12:00PM
CLMTG5055,CLMT,CLIM,Applied Climate II,20261,004,12208,Radley M Horton,10:10,12:00,F 10:10AM-12:00PM
CLMTG5054,CLMT,CLIM,"Sovereign Finance, Climate and Development",20261,001,12201,Andrew A Bernstein,13:10,15:40,F 1:10PM-3:40PM
CLMTG5053,CLMT,CLIM,Computing and Research Methods for Climate Data Science,20261,001,12198,Daniel Westervelt,13:10,15:40,T 1:10PM-3:40PM
CLMTG5044,CLMT,CLIM,Spatial Analysis of Food Security,20261,001,12194,Sarah L Blakeley,10:10,12:40,W 10:10AM-12:40PM
CLMTG5038,CLMT,CLIM,"Extreme Weather Events and Climate Change: Trends, Projections and Attribution",20261,001,12193,Suzana J De Camargo,13:10,15:40,R 1:10PM-3:40PM
CLMTG5037,CLMT,CLIM,Climate Risk Assessment,20261,001,12191,Radley M Horton,10:10,12:40,R 10:10AM-12:40PM
CLMTG5035,CLMT,CLIM,History of the Climate Crisis,20261,001,12189,Leah V Aronowsky,16:10,18:40,T 4:10PM-6:40PM
CLMTG5032,CLMT,CLIM,Disaster Research Methods,20261,001,12188,Jonathan J Sury,10:10,12:40,T 10:10AM-12:40PM
CLMTC5002,CLMT,CLIM,Quant Methods for Climate Applications,20261,001,12151,Jason Smerdon,14:40,15:55,MW 2:40PM-3:55PM
LATNV3998,CLSB,BCOL,SUPERVISED RSRCH IN LATIN LIT,20261,001,11028,Katharina Volk,,,
LATNV3998,CLSB,BCOL,SUPERVISED RSRCH IN LATIN LIT,20261,003,11030,Rosalie Stoner,,,
LATNV3998,CLSB,BCOL,SUPERVISED RSRCH IN LATIN LIT,20261,004,20145,Paraskevi Martzavou,,,
LATNV3998,CLSB,BCOL,SUPERVISED RSRCH IN LATIN LIT,20261,005,20202,Elizabeth K Irwin,,,
LATNV3998,CLSB,BCOL,SUPERVISED RSRCH IN LATIN LIT,20261,010,01068,Kristina Milnor,,,
LATNV3997,CLSB,BCOL,DIRECTED READINGS IN LATIN LIT,20261,001,11024,Gareth Williams,,,
LATNV3997,CLSB,BCOL,DIRECTED READINGS IN LATIN LIT,20261,002,11025,Katharina Volk,,,
LATNV3997,CLSB,BCOL,DIRECTED READINGS IN LATIN LIT,20261,003,11026,Rosalie Stoner,,,
LATNV3997,CLSB,BCOL,DIRECTED READINGS IN LATIN LIT,20261,004,11033,Kathy H Eden,,,
LATNV3997,CLSB,BCOL,DIRECTED READINGS IN LATIN LIT,20261,010,01022,Darcy Krasne,,,
LATNV2101,CLSB,BCOL,INTERMEDIATE LATIN I,20261,001,00195,Darcy Krasne,08:40,09:55,MWF 8:40AM-9:55AM
LATNV1121,CLSB,BCOL,INTENSIVE ELEMENTARY COURSE,20261,001,00194,Darcy Krasne,13:10,14:25,MWF 1:10PM-2:25PM
GREKG8090,CLSB,BCOL,"ATHENIAN DRAMA: GENRE, PERFORMANCE, POLITICS",20261,010,00995,Rosa M Andujar,16:10,18:00,R 4:10PM-6:00PM
CLPHG4901,CLSB,BCOL,DIRECTED READINGS,20261,001,18123,Elizabeth K Irwin,,,
CLPHG4901,CLSB,BCOL,DIRECTED READINGS,20261,002,01133,Nancy Worman,,,
CLPHG4901,CLSB,BCOL,DIRECTED READINGS,20261,010,01106,Darcy Krasne,,,
CLLTW3129,CLSB,BCOL,An Odyssey of Odysseys: Receptions of the Odyssey from Antiquity to the 21st Century,20261,001,00989,Darcy Krasne,14:40,15:55,TR 2:40PM-3:55PM
CLCVW4411,CLSB,BCOL,EGYPT IN THE CLASSICAL WORLD,20261,001,00671,Ellen Morris,11:40,12:55,MW 11:40AM-12:55PM
LATNG5139,CLSB,BCOL,ELEMENTS LATIN PROSE STYLE,20261,001,00196,Kristina Milnor,14:40,15:55,MW 2:40PM-3:55PM
CLCVBC3000,CLSB,BCOL,"ETHNICITY, RACE, &POWER IN ANCT MEDITERR",20261,001,00189,Rosa M Andujar,10:10,12:00,T 10:10AM-12:00PM
CLSTG9000,CLST,SAS,CLASSICAL STUDIES RESEARCH SEM,20261,001,10972,Seth R Schwartz,16:10,18:00,T 4:10PM-6:00PM
CLSTG8999,CLST,SAS,Supervised Independent Research,20261,001,10842,Seth R Schwartz,,,
CLSTG8999,CLST,SAS,Supervised Independent Research,20261,002,10843,Katja Vogt,,,
CLSTW3037,CLST,SAS,Writing and Power in the Roman Empire,20261,001,10739,Susan Rahyab,11:10,13:00,M 11:10AM-1:00PM
CNADK5500,CNAD,SPEC,CAPSTONE PROJECT,20261,001,12906,Evangelia Ieronymaki,18:10,20:00,T 6:10PM-8:00PM
CNADK5136,CNAD,SPEC,IT ADVANTAGES IN CONSTRUCTION,20261,001,12973,James Ward,18:10,20:00,W 6:10PM-8:00PM
CNADK5133,CNAD,SPEC,RESIDENTIAL CONSTRUCTION & RENOVATIONS,20261,001,12969,Kurt C Decker,18:10,20:00,W 6:10PM-8:00PM
CNADK5130,CNAD,SPEC,GRN BLDG & SUST: TOOLS & TECH,20261,AU1,19845,Christopher P Hagen,18:10,20:00,M 6:10PM-8:00PM
CNADK5130,CNAD,SPEC,GRN BLDG & SUST: TOOLS & TECH,20261,001,12962,Christopher P Hagen,18:10,20:00,M 6:10PM-8:00PM
CNADK5120,CNAD,SPEC,SCHEDULNG FOR MODERN CONSTRUCTION,20261,001,12939,Sadia I Janjua,18:10,20:00,M 6:10PM-8:00PM
CNADK5103,CNAD,SPEC,LEGAL ISSUES IN BUILDING CONSTRUCTION,20261,AU1,19842,Ross Mckinnon,18:10,20:00,R 6:10PM-8:00PM
CNADK5103,CNAD,SPEC,LEGAL ISSUES IN BUILDING CONSTRUCTION,20261,001,12909,Ross Mckinnon,18:10,20:00,R 6:10PM-8:00PM
CNADK5102,CNAD,SPEC,SAFETY IN THE CONSTRUCTION INDUSTRY,20261,AU1,19843,Joseph Schwed,18:10,20:00,T 6:10PM-8:00PM
CNADK5102,CNAD,SPEC,SAFETY IN THE CONSTRUCTION INDUSTRY,20261,001,12965,Joseph Schwed,18:10,20:00,T 6:10PM-8:00PM
CNADK5101,CNAD,SPEC,FINANCE AND ACCOUNTING FOR THE CONSTRUCTION INDUSTRY,20261,AU1,19844,William Fischer,18:10,20:00,M 6:10PM-8:00PM
CNADK5101,CNAD,SPEC,FINANCE AND ACCOUNTING FOR THE CONSTRUCTION INDUSTRY,20261,001,12955,William Fischer,18:10,20:00,M 6:10PM-8:00PM
CNADK5995,CNAD,SPEC,Internship In CNAD,20261,D01,15404,Robin Wang,,,
CNADK5100,CNAD,SPEC,ESTIMATING PROJECT COSTS,20261,001,12972,Jason I Levine,16:10,18:00,W 4:10PM-6:00PM
PHILV3655,COGB,BCOL,TOPICS IN COGNITIVE SCIENCE AND PHILOSOPHY,20261,001,00752,Joshua J Kramer,16:10,17:25,TR 4:10PM-5:25PM
PHILV2655,COGB,BCOL,COGNITIVE SCIENCE AND PHILOSOPHY,20261,001,00751,Joshua J Kramer,16:10,17:25,MW 4:10PM-5:25PM
LINGW3101,COGB,BCOL,INTRODUCTION TO LINGUISTICS,20261,001,00384,Maya Barzilai,17:40,18:55,TR 5:40PM-6:55PM
COGSW3951,COGB,BCOL,Computational Models of Decision-Making,20261,001,00519,Andra L Mihali,12:10,14:00,F 12:10PM-2:00PM
COGSW3950,COGB,BCOL,"Language, Meaning, and Mind",20261,001,00637,Nikita Bezrukov,18:10,20:00,M 6:10PM-8:00PM
COGSW3902,COGB,BCOL,Senior Project Seminar,20261,001,00383,John R Morrison,10:10,11:25,T 10:10AM-11:25AM
COGSW3902,COGB,BCOL,Senior Project Seminar,20261,002,00673,John R Morrison,10:10,11:25,R 10:10AM-11:25AM
COGSW3900,COGB,BCOL,Supervised Individual Research,20261,001,01030,John R Morrison,,,
COGSW3900,COGB,BCOL,Supervised Individual Research,20261,002,01072,John Park,,,
COGSW3900,COGB,BCOL,Supervised Individual Research,20261,003,19867,Elif A Duman,,,
COGSW3900,COGB,BCOL,Supervised Individual Research,20261,004,01132,Ann Senghas,,,
COGSW1001,COGB,BCOL,Introduction to Cognitive Science,20261,001,00382,Claire Pelofi,10:10,11:25,MW 10:10AM-11:25AM
COGSW3904,COGS,SAS,Senior Project,20261,001,19609,John E Wilcox,,,
COGSW3904,COGS,SAS,Senior Project,20261,002,19610,Meghan Meyer,,,
COGSW3904,COGS,SAS,Senior Project,20261,003,01077,John R Morrison,,,
COGSW3904,COGS,SAS,Senior Project,20261,004,19611,Janet Metcalfe,,,
COGSW3904,COGS,SAS,Senior Project,20261,005,19612,Christopher Baldassano,,,
COGSW3904,COGS,SAS,Senior Project,20261,007,19613,Kristen Lane,,,
COGSW3904,COGS,SAS,Senior Project,20261,008,20590,Trenton Jerde,,,
COGSW3904,COGS,SAS,Senior Project,20261,009,01078,Lisa K Son,,,
COGSW3904,COGS,SAS,Senior Project,20261,010,19614,Kiyohito Iigaya,,,
COGSW3904,COGS,SAS,Senior Project,20261,011,19615,Guillermo Horga Hernandez,,,
COGSW3904,COGS,SAS,Senior Project,20261,012,01079,Mariel Roberts,,,
COGSW3904,COGS,SAS,Senior Project,20261,013,19963,Mark Dean,,,
COGSW3904,COGS,SAS,Senior Project,20261,014,20512,Carl Hart,,,
COGSW3904,COGS,SAS,Senior Project,20261,015,01080,Mark Santolucito,,,
COGSW3904,COGS,SAS,Senior Project,20261,016,20356,Daphna Shohamy,,,
COGSW3904,COGS,SAS,Senior Project,20261,017,19616,,,,
SCNCC1500,COLL,SAS,FIRST-YR SCIENCE RESEARCH SEM,20261,001,15740,Vesna Gasperov,10:00,10:50,F 10:00AM-10:50AM
PUBHW4100,COLL,SAS,(Y)OUR LONGER LIFE,20261,001,10539,Dana March,16:10,17:25,TR 4:10PM-5:25PM
PUBHC3400,COLL,SAS,Data Science and Health Equity in New York City,20261,001,10538,Suzue Saito,17:40,18:55,TR 5:40PM-6:55PM
PUBHW3100,COLL,SAS,FUNDAMENTALS OF GLOBAL HEALTH,20261,001,10537,Rachel Moresky,16:10,17:25,MW 4:10PM-5:25PM
COMSBC3430,COMB,BCOL,Computational Sound,20261,001,00680,Mark Santolucito,17:40,18:55,TR 5:40PM-6:55PM
COMSBC3423,COMB,BCOL,"MISINFORMATION, JUSTICE & DESIGN",20261,001,00990,Ahmer Arif,14:40,15:55,TR 2:40PM-3:55PM
COMSBC3411,COMB,BCOL,HUMAN-CENTERED SOCIAL NETWORK ANALYSIS,20261,001,00988,Ahmer Arif,14:40,15:55,MW 2:40PM-3:55PM
COMSBC3262,COMB,BCOL,INTRODUCTION TO CRYPTOGRAPHY,20261,001,00837,Eysa Lee,13:10,14:25,MW 1:10PM-2:25PM
COMSBC3168,COMB,BCOL,DEEP LEARNING FOR COMPUTER GRAPHICS,20261,001,00649,Corey Toler-Franklin,11:40,12:55,MW 11:40AM-12:55PM
COMSBC3099,COMB,BCOL,INDEPENDENT STUDY,20261,002,01136,Tiffany Tseng,,,
COMSBC3099,COMB,BCOL,INDEPENDENT STUDY,20261,003,01141,Corey Toler-Franklin,,,
COMSBC1428,COMB,BCOL,WRITING WITH/ON COMPUTING,20261,001,00603,Saima Akhtar,13:10,15:00,T 1:10PM-3:00PM
COMSBC1017,COMB,BCOL,Introduction to Computational Thinking and Data Science - Lab,20261,001,01020,Eysa Lee,14:10,15:40,W 2:10PM-3:40PM
COMSBC1017,COMB,BCOL,Introduction to Computational Thinking and Data Science - Lab,20261,002,01021,Eysa Lee,09:00,10:30,R 9:00AM-10:30AM
COMSBC3997,COMB,BCOL,NEW DIRECTIONS IN COMPUTING,20261,003,00678,Murad Megjhani,11:40,12:55,MW 11:40AM-12:55PM
COMSBC3997,COMB,BCOL,NEW DIRECTIONS IN COMPUTING,20261,004,00679,Corey Toler-Franklin,16:10,17:25,MW 4:10PM-5:25PM
COMSBC3997,COMB,BCOL,NEW DIRECTIONS IN COMPUTING,20261,005,00792,Lucy Simko,09:00,10:50,T 9:00AM-10:50AM
COMSBC3930,COMB,BCOL,Creative Embedded Systems,20261,001,00681,Mark Santolucito,11:40,12:55,TR 11:40AM-12:55PM
COMSBC3707,COMB,BCOL,LARGE LANGUAGE MODELS: FOUNDATIONS AND ETHICS,20261,001,00886,Smaranda Muresan,10:10,11:25,MW 10:10AM-11:25AM
COMSBC1016,COMB,BCOL,Introduction to Computational Thinking and Data Science,20261,001,00601,Eysa Lee,10:10,11:25,MW 10:10AM-11:25AM
COMMK5265,COMM,SPEC,VISUAL COMMUNICATION & DESIGN,20261,001,10868,Diego Kolsky,12:10,14:00,T 12:10PM-2:00PM
COMMK5245,COMM,SPEC,PURPOSE-DRIVEN COMMUNICATION,20261,AD1,20099,Hayley Berlent,17:10,19:00,W 5:10PM-7:00PM
COMMK5245,COMM,SPEC,PURPOSE-DRIVEN COMMUNICATION,20261,D01,10867,Hayley Berlent,17:10,19:00,W 5:10PM-7:00PM
COMMK5210,COMM,SPEC,COMMUNICATION AND GLOBAL BRANDS,20261,D01,10866,Cheryl Fenelle-Dixon,19:30,21:20,T 7:30PM-9:20PM
COMMK5190,COMM,SPEC,CRITICAL CONVERSATIONS,20261,D01,10986,Jesse L Scinto,18:10,20:00,R 6:10PM-8:00PM
COMMK5190,COMM,SPEC,CRITICAL CONVERSATIONS,20261,D01,10986,Jesse L Scinto,08:30,12:30,U 8:30AM-12:30PM
COMMK5170,COMM,SPEC,CRISIS COMMUNICATIONS,20261,001,10865,Assaf Kedem,18:10,20:00,W 6:10PM-8:00PM
COMMK5090,COMM,SPEC,DIGITAL MEDIA & ANALYTICS,20261,AU1,20098,Lilian Ore,14:10,16:00,R 2:10PM-4:00PM
COMMK5090,COMM,SPEC,DIGITAL MEDIA & ANALYTICS,20261,D01,10864,Lilian Ore,18:10,20:00,M 6:10PM-8:00PM
COMMK5090,COMM,SPEC,DIGITAL MEDIA & ANALYTICS,20261,001,10863,Lilian Ore,14:10,16:00,R 2:10PM-4:00PM
COMMK5080,COMM,SPEC,THE AUTHENTIC LEADER,20261,AD1,20102,Jenny M Fernandez,20:10,22:00,M 8:10PM-10:00PM
COMMK5080,COMM,SPEC,THE AUTHENTIC LEADER,20261,AD1,20102,Jenny M Fernandez,13:30,17:30,S 1:30PM-5:30PM
COMMK5080,COMM,SPEC,THE AUTHENTIC LEADER,20261,D01,10985,Jenny M Fernandez,20:10,22:00,M 8:10PM-10:00PM
COMMK5080,COMM,SPEC,THE AUTHENTIC LEADER,20261,D01,10985,Jenny M Fernandez,13:30,17:30,S 1:30PM-5:30PM
COMMK5050,COMM,SPEC,INDUSTRY INSIDER,20261,001,10862,Juli Falkoff,16:10,18:00,R 4:10PM-6:00PM
COMMK5050,COMM,SPEC,INDUSTRY INSIDER,20261,002,18024,Andrea Legnani,16:10,18:00,R 4:10PM-6:00PM
SPMGK5025,COMM,SPEC,MARKETING STRATEGY,20261,001,10879,Sandy Becker,18:10,20:00,M 6:10PM-8:00PM
SPMGK5020,COMM,SPEC,INTRODUCTION TO MARKETING,20261,D01,10989,Andrew Blum,18:10,20:00,W 6:10PM-8:00PM
SPMGK5020,COMM,SPEC,INTRODUCTION TO MARKETING,20261,001,10878,Young Mi Park,18:10,20:00,M 6:10PM-8:00PM
COMMK5600,COMM,SPEC,CAPSTONE,20261,D21,10877,Mark Truss,18:10,21:00,R 6:10PM-9:00PM
COMMK5480,COMM,SPEC,GENDER AND COMMUNICATION IN THE WORKPLACE,20261,001,10876,Jane M Mcmanus,14:10,16:00,M 2:10PM-4:00PM
COMMK5475,COMM,SPEC,AI INFUSION,20261,D01,18171,Brandy N Dawson,18:00,19:15,T 6:00PM-7:15PM
COMMK5470,COMM,SPEC,AI and the Future of Strategic Communication,20261,001,10875,Cecilia Dones,16:10,18:00,M 4:10PM-6:00PM
COMMK5330,COMM,SPEC,DIGITAL COMMUNICATION STRATEGY,20261,AU1,20103,Lilian Ore,12:10,14:00,R 12:10PM-2:00PM
COMMK5330,COMM,SPEC,DIGITAL COMMUNICATION STRATEGY,20261,001,10874,Lilian Ore,12:10,14:00,R 12:10PM-2:00PM
COMMK5310,COMM,SPEC,ETHICAL DECISION MAKING FOR COMMUNICATORS,20261,D21,10987,Skye Cleary,19:10,21:00,W 7:10PM-9:00PM
COMMK5310,COMM,SPEC,ETHICAL DECISION MAKING FOR COMMUNICATORS,20261,D21,10987,Skye Cleary,08:30,12:30,S 8:30AM-12:30PM
COMMK5310,COMM,SPEC,ETHICAL DECISION MAKING FOR COMMUNICATORS,20261,D22,10988,Kevin Visconti,18:10,20:00,W 6:10PM-8:00PM
COMMK5310,COMM,SPEC,ETHICAL DECISION MAKING FOR COMMUNICATORS,20261,D22,10988,Kevin Visconti,08:30,12:30,S 8:30AM-12:30PM
COMMK5285,COMM,SPEC,COMMUNICATION RESEARCH & INSIGHTS,20261,001,10871,Laura Milewczik,08:10,10:00,W 8:10AM-10:00AM
COMMK5285,COMM,SPEC,COMMUNICATION RESEARCH & INSIGHTS,20261,002,10872,Laura Milewczik,10:10,12:00,W 10:10AM-12:00PM
COMMK5285,COMM,SPEC,COMMUNICATION RESEARCH & INSIGHTS,20261,003,10873,Jalisha Jennifer,10:10,12:00,W 10:10AM-12:00PM
COMMK5285,COMM,SPEC,COMMUNICATION RESEARCH & INSIGHTS,20261,004,17051,Myrlene Laroche,16:10,18:00,W 4:10PM-6:00PM
COMMK5280,COMM,SPEC,GLOBAL COMMUNICATION FOR PROFESSIONALS,20261,AU2,20237,Ciara Ungar,10:10,12:00,M 10:10AM-12:00PM
COMMK5280,COMM,SPEC,GLOBAL COMMUNICATION FOR PROFESSIONALS,20261,001,10869,Kristine Billmyer,09:00,17:00,MTWRU 9:00AM-5:00PM
COMMK5280,COMM,SPEC,GLOBAL COMMUNICATION FOR PROFESSIONALS,20261,002,10870,Ciara Ungar,10:10,12:00,M 10:10AM-12:00PM
COMMK5020,COMM,SPEC,STRATEGIC STORYTELLER,20261,001,10861,Kevin Visconti,10:10,12:00,T 10:10AM-12:00PM
COMSW3261,COMS,SEAS,COMPUTER SCIENCE THEORY,20261,001,12349,Mihalis Yannakakis,13:10,14:25,MW 1:10PM-2:25PM
COMSW3261,COMS,SEAS,COMPUTER SCIENCE THEORY,20261,002,12350,Mihalis Yannakakis,14:40,15:55,MW 2:40PM-3:55PM
COMSW3203,COMS,SEAS,DISCRETE MATHEMATICS,20261,001,12348,Ansaf Salleb-Aouissi,11:40,12:55,TR 11:40AM-12:55PM
COMSW3203,COMS,SEAS,DISCRETE MATHEMATICS,20261,002,19787,Tony B Dear,14:10,16:40,F 2:10PM-4:40PM
COMSW3157,COMS,SEAS,ADVANCED PROGRAMMING,20261,001,12346,Brian Borowski,16:10,17:25,MW 4:10PM-5:25PM
COMSW3157,COMS,SEAS,ADVANCED PROGRAMMING,20261,002,12347,Brian Borowski,17:40,18:55,MW 5:40PM-6:55PM
COMSW3136,COMS,SEAS,ESSENTIAL DATA STRUCTURES,20261,001,19602,Brian Borowski,16:10,18:30,T 4:10PM-6:30PM
COMSW3134,COMS,SEAS,DATA STRUCTURES IN JAVA,20261,001,12344,Paul S Blaer,14:40,15:55,MW 2:40PM-3:55PM
COMSW3134,COMS,SEAS,DATA STRUCTURES IN JAVA,20261,002,12345,Paul S Blaer,17:40,18:55,MW 5:40PM-6:55PM
ENGIE1006,COMS,SEAS,INTRO TO COMP FOR ENG/APP SCI,20261,001,12401,Maxwell Levatich,14:40,15:55,MW 2:40PM-3:55PM
CSORW4231,COMS,SEAS,ANALYSIS OF ALGORITHMS I,20261,V01,18235,Eleni Drinea,,,
CSORW4231,COMS,SEAS,ANALYSIS OF ALGORITHMS I,20261,001,12399,Eleni Drinea,10:10,12:40,F 10:10AM-12:40PM
CSORW4231,COMS,SEAS,ANALYSIS OF ALGORITHMS I,20261,002,12400,Alexandr Andoni,13:10,14:25,MW 1:10PM-2:25PM
CSEEE6868,COMS,SEAS,EMBEDDED SCALABLE PLATFORMS,20261,001,12398,Luca Carloni,18:10,20:00,W 6:10PM-8:00PM
COMSW2132,COMS,SEAS,Intermediate Computing in Python,20261,001,12342,Daniel Bauer,10:10,11:25,MW 10:10AM-11:25AM
CSEEW4840,COMS,SEAS,EMBEDDED SYSTEMS,20261,001,12397,Stephen A Edwards,13:10,14:25,MW 1:10PM-2:25PM
CSEEW4121,COMS,SEAS,COMPUTER SYSTEMS FOR DATA SCIENCE,20261,001,16119,Waqar Aqeel,16:10,18:40,W 4:10PM-6:40PM
CSEEW4119,COMS,SEAS,COMPUTER NETWORKS,20261,V01,16651,Xia Zhou,,,
CSEEW4119,COMS,SEAS,COMPUTER NETWORKS,20261,001,12396,Xia Zhou,11:40,12:55,TR 11:40AM-12:55PM
CSEEW3827,COMS,SEAS,FUNDAMENTALS OF COMPUTER SYSTS,20261,001,12394,Daniel S Rubenstein,10:10,11:25,TR 10:10AM-11:25AM
CSEEW3827,COMS,SEAS,FUNDAMENTALS OF COMPUTER SYSTS,20261,002,12395,Daniel S Rubenstein,11:40,12:55,TR 11:40AM-12:55PM
COMSE9902,COMS,SEAS,SEMINAR IN COMPUTER SCIENCE,20261,001,12393,Eugene Wu,14:40,15:55,T 2:40PM-3:55PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,V03,16790,Kaoutar El Maghraoui,,,
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,001,12384,Silvia Sellan,16:10,18:00,M 4:10PM-6:00PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,002,12385,Vasileios Kalantzis,12:10,14:00,F 12:10PM-2:00PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,003,12386,Kaoutar El Maghraoui,19:00,21:30,M 7:00PM-9:30PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,004,12387,Ihsin Chung,16:10,18:40,R 4:10PM-6:40PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,005,12388,Josh Alman,14:10,16:00,T 2:10PM-4:00PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,006,12389,Henry Yuen,10:10,12:00,F 10:10AM-12:00PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,007,12390,Martha A Kim,10:10,12:00,F 10:10AM-12:00PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,008,12391,Yunzhu Li,10:10,12:00,F 10:10AM-12:00PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,009,12392,Toniann Pitassi,13:10,15:55,W 1:10PM-3:55PM
COMSE6998,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,010,12567,Richard Zemel,14:10,16:00,W 2:10PM-4:00PM
COMSE6975,COMS,SEAS,Advanced Topics in Natural Language Processing,20261,001,13662,John Hewitt,12:10,14:00,F 12:10PM-2:00PM
COMSE6732,COMS,SEAS,COMPUTATIONAL IMAGING,20261,001,12382,Shree K Nayar,16:10,18:00,M 4:10PM-6:00PM
COMSE6706,COMS,SEAS,Advanced Spoken Language Processing,20261,V01,17239,Julia Hirschberg,,,
COMSE6706,COMS,SEAS,Advanced Spoken Language Processing,20261,001,13663,Julia Hirschberg,16:10,18:00,T 4:10PM-6:00PM
COMSE6424,COMS,SEAS,HARDWARE SECURITY,20261,001,12380,Simha Sethumadhavan,10:10,11:25,MW 10:10AM-11:25AM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,001,12334,Chris Murphy,10:10,11:25,F 10:10AM-11:25AM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,002,12335,Chris Murphy,11:40,12:55,F 11:40AM-12:55PM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,003,12336,Chris Murphy,13:10,14:25,F 1:10PM-2:25PM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,004,12337,Chris Murphy,16:10,17:25,F 4:10PM-5:25PM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,005,12338,Chris Murphy,09:30,10:45,F 9:30AM-10:45AM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,006,12339,Chris Murphy,11:00,12:15,F 11:00AM-12:15PM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,007,12340,Chris Murphy,12:30,13:45,F 12:30PM-1:45PM
COMSW1404,COMS,SEAS,EMERGING SCHOLARS PROG SEMINAR,20261,008,12341,Chris Murphy,14:00,15:15,F 2:00PM-3:15PM
COMSE6261,COMS,SEAS,ADVANCED CRYPTOGRAPHY,20261,001,12378,Miranda J Christ,14:10,16:00,R 2:10PM-4:00PM
COMSE6184,COMS,SEAS,ANONYMITY & PRIVACY,20261,V01,19636,Sebastian Zimmeck,12:10,14:00,F 12:10PM-2:00PM
COMSE6184,COMS,SEAS,ANONYMITY & PRIVACY,20261,001,16799,Sebastian Zimmeck,12:10,14:00,F 12:10PM-2:00PM
COMSE6178,COMS,SEAS,Human-Computer Interaction,20261,V01,16789,Brian A Smith,,,
COMSE6178,COMS,SEAS,Human-Computer Interaction,20261,001,12377,Brian A Smith,13:10,15:40,W 1:10PM-3:40PM
COMSE6156,COMS,SEAS,TOPICS IN SOFTWARE ENGINEERING,20261,V01,16728,Gail E Kaiser,10:10,11:25,TR 10:10AM-11:25AM
COMSE6156,COMS,SEAS,TOPICS IN SOFTWARE ENGINEERING,20261,001,12376,Gail E Kaiser,10:10,11:25,TR 10:10AM-11:25AM
COMSW4995,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,001,12367,Timothy A Roughgarden,08:40,09:55,MW 8:40AM-9:55AM
COMSW4995,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,002,12368,Gary Zamchick,13:10,15:40,T 1:10PM-3:40PM
COMSW4995,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,003,12369,Gary Zamchick,13:10,15:40,F 1:10PM-3:40PM
COMSW4995,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,004,12370,Jae W Lee,14:40,15:55,MW 2:40PM-3:55PM
COMSW4995,COMS,SEAS,TOPICS IN COMPUTER SCIENCE,20261,005,12372,Jae W Lee,17:40,18:55,MW 5:40PM-6:55PM
