course_identifier,dept_code,school_code,course_name,term,section,call_number,instructor,start_time,end_time,days
EAASW4310,EALC,SAS,Narrating Premodern Korea,20263,001,12165,Jungwon Kim,16:10,18:00,M 4:10PM-6:00PM
ASCEV1361,EALC,SAS,INTRO EAST ASIAN CIV: JPN,20263,001,12157,David B Lurie,16:10,17:25,TR 4:10PM-5:25PM
EAASW4123,EALC,SAS,Japanese Documentary Films,20263,001,12164,Takuya Tsunoda,16:10,18:00,W 4:10PM-6:00PM
EAASV3999,EALC,SAS,RESEARCH IN EAST ASIAN STUDIES,20263,001,12163,Lu Kou,,,
EAASW3990,EALC,SAS,APPROACHES TO E ASIAN STUDIES,20263,001,12162,Robert P Hymes,16:10,18:00,T 4:10PM-6:00PM
EAASW3913,EALC,SAS,"LOVE, GHOSTS, AND CANNIBALISM: THE CHINESE SHORT STORY",20263,001,14221,Allison E Bernard,12:10,14:00,W 12:10PM-2:00PM
EAASW3462,EALC,SAS,KOREAN FILM AND MEDIA,20263,001,14218,Theodore Hughes,16:10,18:00,W 4:10PM-6:00PM
EAASW3310,EALC,SAS,SOCIAL PROB IN CONTEMP CHINA,20263,001,12161,Leta Hong Fincher,14:10,16:00,W 2:10PM-4:00PM
EAASW3217,EALC,SAS,KOREAN POPULAR CINEMA,20263,001,12160,Theodore Hughes,16:10,18:00,R 4:10PM-6:00PM
CHNSW4904,EALC,SAS,ACQ OF CHINESE AS A 2ND LANG,20263,001,11536,Shaoyan Qi,14:40,16:05,TR 2:40PM-4:05PM
CHNSG4516,EALC,SAS,FIFTH YEAR CHINESE I,20263,001,11535,Lening Liu,10:10,11:25,TR 10:10AM-11:25AM
CHNSW4507,EALC,SAS,READINGS IN CLASSICAL CHINESE,20263,001,12074,Wei Shang,10:10,11:25,TR 10:10AM-11:25AM
AHUMV3830,EALC,SAS,COLL ON MODERN EAST ASIA TEXTS,20263,001,12156,,14:10,16:00,T 2:10PM-4:00PM
CHNSW4301,EALC,SAS,INTRO TO CLASSICAL CHINESE I,20263,001,11534,Lening Liu,10:10,11:05,MWF 10:10AM-11:05AM
CHNSW4112,EALC,SAS,ADVANCED BUSINESS CHINESE,20263,001,11533,Zhong Qi Shi,08:40,09:55,MTR 8:40AM-9:55AM
CHNSW4017,EALC,SAS,FOURTH YEAR CHINESE ADV I,20263,001,11532,Chen Wu,08:40,09:55,MWF 8:40AM-9:55AM
CHNSG4015,EALC,SAS,FOURTH YEAR CHINESE I,20263,001,11531,Ling Yan,10:10,11:25,MWR 10:10AM-11:25AM
CHNSW4014,EALC,SAS,MEDIA CHINESE,20263,001,11530,Yuan-Yuan Meng,08:40,09:55,MTR 8:40AM-9:55AM
CHNSW4012,EALC,SAS,BUSINESS CHINESE I,20263,001,11529,Zhong Qi Shi,10:10,11:25,MTR 10:10AM-11:25AM
CHNSW3009,EALC,SAS,Conversational Chinese,20263,001,11527,Jia Xu,14:40,15:30,TR 2:40PM-3:30PM
CHNSW3009,EALC,SAS,Conversational Chinese,20263,002,11528,Jia Xu,14:40,15:30,MW 2:40PM-3:30PM
CHNSW3005,EALC,SAS,THIRD YEAR CHINESE W,20263,001,11525,Hailong Wang,10:10,11:25,MWR 10:10AM-11:25AM
CHNSW3003,EALC,SAS,THIRD YEAR CHINESE I,20263,001,11522,Jia Xu,13:10,14:15,MTWR 1:10PM-2:15PM
CHNSW3003,EALC,SAS,THIRD YEAR CHINESE I,20263,002,11523,Lingjun Hu,14:40,15:45,MTWR 2:40PM-3:45PM
CHNSW3003,EALC,SAS,THIRD YEAR CHINESE I,20263,003,11524,Yanwen Wu,16:10,17:15,MTWR 4:10PM-5:15PM
CHNSC2221,EALC,SAS,SECOND YEAR CHINESE W,20263,001,11521,Yuan-Yuan Meng,11:40,12:55,MTR 11:40AM-12:55PM
AHUMV1400,EALC,SAS,COLLOQUIUM ON MAJOR TEXTS,20263,001,00964,Lili Xia,14:10,16:00,M 2:10PM-4:00PM
AHUMV1400,EALC,SAS,COLLOQUIUM ON MAJOR TEXTS,20263,002,12153,Seong-Uk Kim,14:10,16:00,M 2:10PM-4:00PM
AHUMV1400,EALC,SAS,COLLOQUIUM ON MAJOR TEXTS,20263,003,12154,John D Phan,16:10,18:00,T 4:10PM-6:00PM
AHUMV1400,EALC,SAS,COLLOQUIUM ON MAJOR TEXTS,20263,004,12155,Allison E Bernard,12:10,14:00,T 12:10PM-2:00PM
ECONBC3018,ECOB,BCOL,ECONOMETRICS,20263,001,00699,Morgan C Jr. Williams,13:10,14:25,TR 1:10PM-2:25PM
ECONBC3012,ECOB,BCOL,THE ECONOMICS OF EDUCATION,20263,001,00695,Randall Reback,14:40,15:55,MW 2:40PM-3:55PM
ECONBC3011,ECOB,BCOL,INEQUALITY AND POVERTY,20263,001,00700,Ashley Timmer,10:10,11:25,TR 10:10AM-11:25AM
ECONBC2411,ECOB,BCOL,STATISTICS FOR ECONOMICS,20263,001,00694,Randall Reback,10:10,11:25,MW 10:10AM-11:25AM
ECONBC2411,ECOB,BCOL,STATISTICS FOR ECONOMICS,20263,002,00965,. Faculty,11:40,12:55,MW 11:40AM-12:55PM
ECONW2261,ECOB,BCOL,ACCOUNTING & FINANCE FOR ECONOMICS,20263,001,00705,. Faculty,17:40,18:55,MW 5:40PM-6:55PM
ECONBC2020,ECOB,BCOL,INTRO TO DEVELOPMENT ECON,20263,001,00676,Mulu Gebreyohannes,16:10,17:25,TR 4:10PM-5:25PM
ECONBC1007,ECOB,BCOL,MATH METHODS FOR ECONOMICS,20263,001,00685,Sharon Harrison,13:10,14:25,MW 1:10PM-2:25PM
ECONBC1007,ECOB,BCOL,MATH METHODS FOR ECONOMICS,20263,002,00686,Sharon Harrison,14:40,15:55,MW 2:40PM-3:55PM
ECONBC1003,ECOB,BCOL,INTRO TO ECONOMIC REASONING,20263,001,00677,Mulu Gebreyohannes,13:10,14:25,TR 1:10PM-2:25PM
ECONBC1003,ECOB,BCOL,INTRO TO ECONOMIC REASONING,20263,003,00688,Rajiv Sethi,10:10,11:25,TR 10:10AM-11:25AM
ECONBC1003,ECOB,BCOL,INTRO TO ECONOMIC REASONING,20263,004,00907,John Park,13:10,14:25,MW 1:10PM-2:25PM
ECONBC1003,ECOB,BCOL,INTRO TO ECONOMIC REASONING,20263,005,00908,John Park,14:40,15:55,MW 2:40PM-3:55PM
ECONW3265,ECOB,BCOL,MONEY AND BANKING,20263,001,00675,Martina Jasova,10:10,11:25,MW 10:10AM-11:25AM
ECONBC3063,ECOB,BCOL,SENIOR SEMINAR,20263,001,00678,Linda Bell,10:10,12:00,W 10:10AM-12:00PM
ECONBC3063,ECOB,BCOL,SENIOR SEMINAR,20263,002,00684,Sharon Harrison,10:10,12:00,W 10:10AM-12:00PM
ECONBC3063,ECOB,BCOL,SENIOR SEMINAR,20263,003,00689,Rajiv Sethi,16:10,18:00,T 4:10PM-6:00PM
ECONBC3063,ECOB,BCOL,SENIOR SEMINAR,20263,004,00698,Morgan C Jr. Williams,16:10,18:00,T 4:10PM-6:00PM
ECONBC3063,ECOB,BCOL,SENIOR SEMINAR,20263,005,00968,Lalith Munasinghe,16:10,18:00,W 4:10PM-6:00PM
ECONBC3061,ECOB,BCOL,SENIOR THESIS I,20263,001,00679,Linda Bell,14:10,16:00,W 2:10PM-4:00PM
ECONBC3061,ECOB,BCOL,SENIOR THESIS I,20263,002,00682,Randall Reback,12:00,13:50,W 12:00PM-1:50PM
ECONBC3061,ECOB,BCOL,SENIOR THESIS I,20263,003,00683,Sharon Harrison,10:10,12:00,M 10:10AM-12:00PM
ECONBC3048,ECOB,BCOL,Introduction to Behavioral Economics,20263,001,00703,John Park,14:40,15:55,TR 2:40PM-3:55PM
ECONBC3041,ECOB,BCOL,THEORETICL FOUNDTNS-POLIT ECON,20263,001,00692,David Weiman,16:10,17:25,TR 4:10PM-5:25PM
ECONBC3041,ECOB,BCOL,THEORETICL FOUNDTNS-POLIT ECON,20263,002,00693,. Faculty,11:40,12:55,MW 11:40AM-12:55PM
ECONBC3038,ECOB,BCOL,INTERNATIONAL MONEY & FINANCE,20263,001,00697,Sarah M Gertler,08:40,09:55,MW 8:40AM-9:55AM
ECONBC3035,ECOB,BCOL,INTERMEDIATE MICROECONOMICS,20263,001,00680,Elizabeth O Ananat,13:10,14:25,MW 1:10PM-2:25PM
ECONBC3035,ECOB,BCOL,INTERMEDIATE MICROECONOMICS,20263,004,00967,Lalith Munasinghe,16:10,17:25,TR 4:10PM-5:25PM
ECONBC3033,ECOB,BCOL,INTERMEDIATE MACROECONOMICS,20263,001,00674,Martina Jasova,13:10,14:25,MW 1:10PM-2:25PM
ECONBC3033,ECOB,BCOL,INTERMEDIATE MACROECONOMICS,20263,002,00696,Sarah M Gertler,11:40,12:55,MW 11:40AM-12:55PM
ECONBC3028,ECOB,BCOL,Economic History of Global Capitalism,20263,001,00690,Alan Dye,16:10,17:25,TR 4:10PM-5:25PM
ECONBC3026,ECOB,BCOL,ECON OF THE PUBLIC SECTOR,20263,001,00681,Elizabeth O Ananat,14:40,15:55,MW 2:40PM-3:55PM
ECHSBC3066,ECOB,BCOL,RESEARCH SEM ECONOMIC HISTRY I,20263,001,00691,Alan Dye,16:10,18:00,W 4:10PM-6:00PM
ECONW3412,ECON,SAS,INTRODUCTION TO ECONOMETRICS,20263,001,13468,Seyhan Erden,16:10,17:25,TR 4:10PM-5:25PM
ECONW3412,ECON,SAS,INTRODUCTION TO ECONOMETRICS,20263,002,13469,Sebastian Otero,14:40,15:55,MW 2:40PM-3:55PM
ECONW3412,ECON,SAS,INTRODUCTION TO ECONOMETRICS,20263,003,13470,Thomas Piskula,17:40,18:55,TR 5:40PM-6:55PM
ECONW3214,ECON,SAS,INTER MACROECONOMICS-DISC,20263,001,13503,,,,
ECONW3213,ECON,SAS,INTERMEDIATE MACROECONOMICS,20263,001,13466,Xavier Sala-I-Martin,13:10,14:25,MW 1:10PM-2:25PM
ECONW3213,ECON,SAS,INTERMEDIATE MACROECONOMICS,20263,002,13467,Irasema Alonso,16:10,17:25,TR 4:10PM-5:25PM
ECPSG9018,ECON,SAS,Political Economy Workshop,20263,001,12328,,12:10,14:00,T 12:10PM-2:00PM
ECONG9016,ECON,SAS,Labor and Public Economics Workshop,20263,001,12326,,16:10,18:00,W 4:10PM-6:00PM
ECONG9012,ECON,SAS,INDUSTRIAL ORG WORKSHOP,20263,001,12324,,14:10,16:00,T 2:10PM-4:00PM
ECONG9009,ECON,SAS,ECONOMETRICS WORKSHOP,20263,001,12323,Simon Lee,14:10,16:00,R 2:10PM-4:00PM
ECONG9008,ECON,SAS,DEVPT & ENVIRON ECON WORKSHOP,20263,001,12322,,16:10,18:00,R 4:10PM-6:00PM
ECONG9007,ECON,SAS,INTERNATIONAL ECONOMICS,20263,001,12320,David Weinstein,13:30,16:30,F 1:30PM-4:30PM
ECONG9002,ECON,SAS,MONEY & MACROECONOMCS WORKSHOP,20263,001,12318,,16:10,18:00,T 4:10PM-6:00PM
ECONG9001,ECON,SAS,ECONOMIC THEORY,20263,001,12316,Maria Doval,13:00,14:25,M 1:00PM-2:25PM
ECONG8730,ECON,SAS,FINANCIAL ECONOMICS COLLOQUIUM,20263,001,12314,Matthieu Gomez,12:00,13:00,T 12:00PM-1:00PM
ECONW3212,ECON,SAS,INTER MICROECONOMICS-DISC,20263,001,13502,,,,
ECONG8714,ECON,SAS,Labor & Public Finance colloquium,20263,001,12313,,12:30,14:00,W 12:30PM-2:00PM
ECONG8713,ECON,SAS,MICROECONOMIC THEORY COLLOQ,20263,001,12311,Yeon-Koo Che,13:00,14:00,W 1:00PM-2:00PM
ECONG8708,ECON,SAS,COLL IN INTERNATIONAL TRADE,20263,001,12310,Jonathan I Dingel,11:00,12:00,T 11:00AM-12:00PM
ECONG8440,ECON,SAS,COLL IN INDUST ORGANIZATION,20263,001,12307,,11:30,12:45,M 11:30AM-12:45PM
ECONG8420,ECON,SAS,COLLOQUIUM IN DEVELOPMENT,20263,001,12304,,12:00,13:00,F 12:00PM-1:00PM
ECONG8315,ECON,SAS,ECONOMIC FLUCTUATIONS COLLOQ,20263,001,12302,Stephanie Schmitt-Grohe,13:00,14:30,M 1:00PM-2:30PM
ECONG8310,ECON,SAS,ECONOMETRICS COLLOQUIUM,20263,001,12301,Serena Ng,12:00,13:00,W 12:00PM-1:00PM
ECONG6903,ECON,SAS,THEORY OF INTERNATIONAL TRADE,20263,001,12299,David Weinstein,09:00,10:50,T 9:00AM-10:50AM
ECONG6805,ECON,SAS,PUBLIC FINANCE I,20263,001,12295,Wojciech Kopczuk,16:10,18:00,M 4:10PM-6:00PM
ECONG6600,ECON,SAS,MARKET DESIGN,20263,001,12294,Yeon-Koo Che,16:10,18:00,T 4:10PM-6:00PM
ECONW3211,ECON,SAS,INTERMEDIATE MICROECONOMICS,20263,001,13463,Susan M Elmes,13:10,14:25,MW 1:10PM-2:25PM
ECONW3211,ECON,SAS,INTERMEDIATE MICROECONOMICS,20263,002,13464,Tam Mai,14:40,15:55,TR 2:40PM-3:55PM
ECONW3211,ECON,SAS,INTERMEDIATE MICROECONOMICS,20263,003,13465,Caterina Musatti,13:10,14:25,TR 1:10PM-2:25PM
ECONG6493,ECON,SAS,BEHAVIORAL ECONOMICS,20263,001,12292,Mark Dean,13:10,16:00,F 1:10PM-4:00PM
ECONG6466,ECON,SAS,ECONOMICS OF EDUCATION,20263,001,12290,Sebastian Otero,10:10,12:00,W 10:10AM-12:00PM
ECONG6413,ECON,SAS,Econometrics III,20263,001,12289,Jushan Bai,18:10,20:00,W 6:10PM-8:00PM
ECONG6411,ECON,SAS,INTRODUCTION TO ECONOMETRICS I,20263,001,12288,Jushan Bai,10:10,11:25,MW 10:10AM-11:25AM
ECONG6410,ECON,SAS,MATH METHODS FOR ECONOMISTS,20263,001,12287,Jennifer La'O,11:40,12:55,TR 11:40AM-12:55PM
ECONG6308,ECON,SAS,Political Economy I,20263,001,12286,Andrea Prat,09:00,10:50,R 9:00AM-10:50AM
ECONG6290,ECON,SAS,TPCS IN DEVELOPMENT ECONOMICS,20263,001,12283,Lisa Ho,14:10,16:00,W 2:10PM-4:00PM
ECONG6253,ECON,SAS,INDUSTRIAL ORGANIZATION I,20263,001,12282,Pietro Tebaldi,10:10,12:00,T 10:10AM-12:00PM
ECONG6251,ECON,SAS,TOPICS-INDUSTRIAL ORGANIZATION,20263,001,12331,Maria Doval,09:00,10:50,F 9:00AM-10:50AM
ECONG6232,ECON,SAS,FAMILY ECONOMICS,20263,001,12277,Pierre-Andre Chiappori,12:10,14:00,T 12:10PM-2:00PM
ECONV3025,ECON,SAS,FINANCIAL ECONOMICS,20263,001,00704,. Faculty,16:10,18:00,MW 4:10PM-6:00PM
ECONV3025,ECON,SAS,FINANCIAL ECONOMICS,20263,002,13462,Waldo Ojeda,14:40,15:55,MW 2:40PM-3:55PM
ECONG6220,ECON,SAS,ADVANCED MACRO ANALYSIS I,20263,001,12275,Jennifer La'O,14:10,16:00,R 2:10PM-4:00PM
ECONG6215,ECON,SAS,MACROECONOMIC ANALYSIS I,20263,001,12273,Jennifer La'O,11:40,12:55,MW 11:40AM-12:55PM
ECONG6214,ECON,SAS,FRONTIERS OF MACROECONOMICS,20263,001,12272,Tommaso Porzio,11:10,13:00,R 11:10AM-1:00PM
ECONG6211,ECON,SAS,MICROECONOMIC ANALYSIS I,20263,001,12265,Mark Dean,10:10,11:25,TR 10:10AM-11:25AM
ECONG5721,ECON,SAS,Advanced Topics in Financial Economics,20263,001,13298,,18:30,20:20,W 6:30PM-8:20PM
ECONG5415,ECON,SAS,ADVANCED ECONOMETRICS,20263,001,13299,Serguei Maliar,12:10,14:00,M 12:10PM-2:00PM
ECONG5411,ECON,SAS,ECONOMETRICS I,20263,001,13296,Seyhan Erden,11:40,12:55,TR 11:40AM-12:55PM
ECONG5410,ECON,SAS,MATH METHODS FOR ECONOMISTS,20263,001,13295,,18:10,19:25,MW 6:10PM-7:25PM
ECONG5311,ECON,SAS,ECONOMIC POLICY ANALYSIS,20263,001,13297,Tam Mai,12:10,14:00,T 12:10PM-2:00PM
ECONG5220,ECON,SAS,ADVANCED MACROECONOMICS,20263,001,13300,Irasema Alonso,16:10,18:00,M 4:10PM-6:00PM
ECONW2105,ECON,SAS,THE AMERICAN ECONOMY,20263,001,13461,Claudia Halbac,08:40,09:55,TR 8:40AM-9:55AM
ECONG5218,ECON,SAS,ADVANCED MICROECONOMICS,20263,001,13301,Murat Yilmaz,16:10,18:00,T 4:10PM-6:00PM
ECONG5215,ECON,SAS,MACROECONOMICS ANALYSIS I,20263,001,13294,Julian Di Giovanni,16:10,18:00,R 4:10PM-6:00PM
ECONG5211,ECON,SAS,MICROECONOMICS ANALYSIS I,20263,001,13302,Murat Yilmaz,14:40,15:55,MW 2:40PM-3:55PM
ECONG5120,ECON,SAS,Research in Economics,20263,001,13293,Seyhan Erden,16:10,18:00,W 4:10PM-6:00PM
ECONG5110,ECON,SAS,Fieldwork Course in Economics,20263,001,13292,Seyhan Erden,,,
ECONW4999,ECON,SAS,SENIOR HONORS THESIS WORKSHOP,20263,001,13489,Lena Edlund,16:10,18:00,M 4:10PM-6:00PM
ECONW4911,ECON,SAS,MICROECONOMICS SEMINAR,20263,000,13483,Susan M Elmes,,,
ECONW4911,ECON,SAS,MICROECONOMICS SEMINAR,20263,001,13484,Sunil K Gulati,14:10,16:00,M 2:10PM-4:00PM
ECONW4911,ECON,SAS,MICROECONOMICS SEMINAR,20263,002,13485,Prajit K Dutta,16:10,18:00,M 4:10PM-6:00PM
ECONW4911,ECON,SAS,MICROECONOMICS SEMINAR,20263,003,13486,Tri Vi Dang,10:10,12:00,T 10:10AM-12:00PM
ECONW4911,ECON,SAS,MICROECONOMICS SEMINAR,20263,004,13487,Douglas V Almond,10:10,12:00,M 10:10AM-12:00PM
ECONW4911,ECON,SAS,MICROECONOMICS SEMINAR,20263,005,13488,Waldo Ojeda,10:10,12:00,W 10:10AM-12:00PM
ECONW4911,ECON,SAS,MICROECONOMICS SEMINAR,20263,006,14065,Neal Masia,14:10,16:00,W 2:10PM-4:00PM
ECONW4850,ECON,SAS,COGNITIVE MECH & ECON BEHAVIOR,20263,001,13482,Michael D Woodford,10:10,11:25,MW 10:10AM-11:25AM
ECONW4840,ECON,SAS,BEHAVIORAL ECONOMICS,20263,001,13481,Mark Dean,11:40,12:55,MW 11:40AM-12:55PM
ECONW4500,ECON,SAS,INTERNATIONAL TRADE,20263,001,13480,Waseem Noor,10:10,11:25,TR 10:10AM-11:25AM
ECONW1155,ECON,SAS,PRINCIPLES OF ECONOMICS-DISC,20263,001,13501,,,,
ECONW4465,ECON,SAS,PUBLIC ECONOMICS,20263,001,13479,Wojciech Kopczuk,14:40,15:55,MW 2:40PM-3:55PM
ECONW4438,ECON,SAS,ECONOMICS OF RACE IN THE U.S.,20263,001,13478,Brendan O'Flaherty,14:40,15:45,TR 2:40PM-3:45PM
ECONW4370,ECON,SAS,POLITICAL ECONOMY,20263,001,13477,Alessandra Casella,10:10,11:25,MW 10:10AM-11:25AM
ECONW4321,ECON,SAS,ECONOMIC DEVELOPMENT,20263,001,13476,Lisa Ho,14:40,15:55,TR 2:40PM-3:55PM
ECONW4301,ECON,SAS,ECONOMIC GROWTH & DEVELOPMNT I,20263,001,13475,Xavier Sala-I-Martin,08:40,09:55,MW 8:40AM-9:55AM
ECONW4280,ECON,SAS,CORPORATE FINANCE,20263,001,13474,Tri Vi Dang,16:10,17:25,TR 4:10PM-5:25PM
ECONW4251,ECON,SAS,INDUSTRIAL ORGANIZATION,20263,001,13473,Pietro Tebaldi,13:10,14:25,MW 1:10PM-2:25PM
ECONW4228,ECON,SAS,URBAN ECONOMICS,20263,001,13472,Hugo Lhuillier,17:40,18:55,MW 5:40PM-6:55PM
ECONW4020,ECON,SAS,ECON OF UNCERTAINTY & INFORMTN,20263,001,13471,Pierre-Andre Chiappori,16:10,17:25,TR 4:10PM-5:25PM
ECONW3413,ECON,SAS,INTRO TO ECONOMETRICS-DIS,20263,001,13504,,,,
ECONW1105,ECON,SAS,PRINCIPLES OF ECONOMICS,20263,001,13291,Sunil K Gulati,08:40,09:55,MW 8:40AM-9:55AM
ECONW1105,ECON,SAS,PRINCIPLES OF ECONOMICS,20263,002,13290,Prajit K Dutta,14:40,15:55,MW 2:40PM-3:55PM
ECONW1105,ECON,SAS,PRINCIPLES OF ECONOMICS,20263,003,13460,Waseem Noor,14:40,15:55,TR 2:40PM-3:55PM
EDUCBC3054,EDNB,BCOL,MULTICULTURAL SECONDARY PEDAG,20263,001,00666,. Faculty,18:10,20:00,MW 6:10PM-8:00PM
EDUCBC3053,EDNB,BCOL,MULTICULTURAL ELEMENTARY PEDA,20263,001,00665,Lisa Edstrom,18:10,20:00,MW 6:10PM-8:00PM
EDUCBC3050,EDNB,BCOL,SCIENCE IN THE CITY,20263,001,00664,Althea B Hoard,10:10,12:00,F 10:10AM-12:00PM
EDUCBC3048,EDNB,BCOL,MARKETIZATION & PRIVATIZATION IN EDUCATION,20263,001,00671,Rachel Throop,12:10,14:00,T 12:10PM-2:00PM
EDUCBC3044,EDNB,BCOL,EDUCATION AND SOCIAL CHANGE IN COMPARATIVE GLOBAL CONTEXTS,20263,001,00663,Fawziah Qadir,16:10,18:00,R 4:10PM-6:00PM
EDUCBC3043,EDNB,BCOL,"Making Change: Activism, Social Movements and Education",20263,001,00662,Fawziah Qadir,16:10,18:00,T 4:10PM-6:00PM
EDUCBC3040,EDNB,BCOL,"MIGRATION, GLOBALIZATION, AND EDUCATION",20263,001,00661,,09:00,10:50,M 9:00AM-10:50AM
EDUCBC3034,EDNB,BCOL,"Families, Communities, and Schools",20263,001,00606,Lisa Edstrom,16:10,18:00,T 4:10PM-6:00PM
EDUCBC3088,EDNB,BCOL,Senior Research Seminar: Methods of Inquiry,20263,001,00669,Nora M Gross,12:10,14:00,R 12:10PM-2:00PM
EDUCBC3070,EDNB,BCOL,Growing Up Palestinian,20263,001,00673,Thea R Abu El-Haj,14:10,16:00,T 2:10PM-4:00PM
EDUCBC3064,EDNB,BCOL,SEM: ISSUES URBAN TEACHING,20263,001,00668,. Faculty,16:10,18:00,T 4:10PM-6:00PM
EDUCBC3055,EDNB,BCOL,ARTS AND HUMANITIES IN THE CITY:CRITICAL,20263,001,00667,,10:10,12:00,W 10:10AM-12:00PM
EDUCBC1510,EDNB,BCOL,FOUNDATIONS OF EDUCATION,20263,001,00660,Fawziah Qadir,14:40,15:55,TR 2:40PM-3:55PM
EDUCBC1510,EDNB,BCOL,FOUNDATIONS OF EDUCATION,20263,002,00658,Ishrat Ahmed,16:10,17:25,MW 4:10PM-5:25PM
EEEBW4005,EEEB,SAS,Conservation Policy,20263,001,12646,Viorel Popescu,12:10,14:00,R 12:10PM-2:00PM
EEEBW3997,EEEB,SAS,INDEPENDENT STUDY,20263,001,12643,Jill S Shapiro,16:10,18:00,M 4:10PM-6:00PM
EEEBW3993,EEEB,SAS,EBHS SENIOR THESIS SEMINAR,20263,001,12638,Jill S Shapiro,12:10,14:00,R 12:10PM-2:00PM
EEEBW3991,EEEB,SAS,THESIS RESEARCH SEMINAR,20263,001,12633,Matthew I Palmer,16:10,18:00,R 4:10PM-6:00PM
EEEBW3015,EEEB,SAS,INTRO-STAT-ECOLGY/EVOL BIO-LAB,20263,001,12615,Steffen Foerster,18:10,19:25,T 6:10PM-7:25PM
EEEBW3015,EEEB,SAS,INTRO-STAT-ECOLGY/EVOL BIO-LAB,20263,002,12619,Steffen Foerster,18:10,19:25,W 6:10PM-7:25PM
EEEBW3005,EEEB,SAS,INTRO-STAT-ECOLOGY & EVOL BIOL,20263,001,12609,Steffen Foerster,18:10,20:00,M 6:10PM-8:00PM
EEEBW2001,EEEB,SAS,ENVIRONMENTAL BIOLOGY I,20263,001,12594,,14:40,15:55,MW 2:40PM-3:55PM
EEEBG6850,EEEB,SAS,THESIS DEVELOPMENT,20263,001,12686,Maria Uriarte,14:10,16:00,M 2:10PM-4:00PM
EEEBG6445,EEEB,SAS,RES METHODS IN ANIMAL BEHAVIOR,20263,001,12684,Marina Cords,16:10,18:00,M 4:10PM-6:00PM
EEEBG6300,EEEB,SAS,RESEARCH SEMINAR,20263,001,12688,,16:00,17:00,T 4:00PM-5:00PM
EEEBG6300,EEEB,SAS,RESEARCH SEMINAR,20263,001,12688,,14:30,15:30,R 2:30PM-3:30PM
EEEBG6150,EEEB,SAS,"Advances in Ecology, Evolution, and Environmental Biology",20263,001,12677,Bekka Brodie,14:10,16:00,W 2:10PM-4:00PM
EEEBW1110,EEEB,SAS,HUMAN ORIGINS & EVOLUTION-DISC,20263,001,12603,Jill S Shapiro,17:10,18:00,R 5:10PM-6:00PM
EEEBW1110,EEEB,SAS,HUMAN ORIGINS & EVOLUTION-DISC,20263,002,12607,Jill S Shapiro,18:10,19:00,R 6:10PM-7:00PM
EEEBG6110,EEEB,SAS,FUNDAMENTALS OF EVOLUTION,20263,001,12673,Kira Delmore,10:10,12:00,MW 10:10AM-12:00PM
EEEBG5850,EEEB,SAS,THESIS DEVELOPMENT SEMINAR,20263,001,12671,Bekka Brodie,10:10,12:00,T 10:10AM-12:00PM
EEEBG5015,EEEB,SAS,INTRO-STAT-ECOLGY/EVOL BIO-LAB,20263,001,12625,Steffen Foerster,18:10,19:25,T 6:10PM-7:25PM
EEEBG5015,EEEB,SAS,INTRO-STAT-ECOLGY/EVOL BIO-LAB,20263,002,12628,Steffen Foerster,18:10,19:25,W 6:10PM-7:25PM
EEEBG5005,EEEB,SAS,INTRO-STAT-ECOLOGY & EVOL BIOL,20263,001,12623,Steffen Foerster,18:10,20:00,M 6:10PM-8:00PM
EEEBW4670,EEEB,SAS,Introduction to Geographical Information Systems,20263,001,12670,,12:10,14:00,W 12:10PM-2:00PM
EEEBW4605,EEEB,SAS,Human-Wildlife Conflict,20263,001,12668,Wai-Ming Wong,14:10,16:00,F 2:10PM-4:00PM
EEEBW4350,EEEB,SAS,PRIMATE SEXUALITY,20263,001,12662,,18:10,19:25,TR 6:10PM-7:25PM
EEEBG4140,EEEB,SAS,ORNITHOLOGY,20263,001,12657,Chad L Seewagen,10:10,12:00,R 10:10AM-12:00PM
EEEBW4100,EEEB,SAS,FOREST ECOLOGY,20263,001,12653,Matthew I Palmer,14:40,15:55,T 2:40PM-3:55PM
EEEBW4100,EEEB,SAS,FOREST ECOLOGY,20263,001,12653,Matthew I Palmer,09:00,13:00,F 9:00AM-1:00PM
EEEBW4065,EEEB,SAS,Tropical Biology,20263,001,11253,Dustin Rubenstein,,,
EEEBW1010,EEEB,SAS,HUMAN ORIGINS & EVOLUTION,20263,001,12573,Jill S Shapiro,11:40,12:55,MW 11:40AM-12:55PM
SDEVW4101,EI,SAS,QUAL RESEARCH METHODS SDEV,20263,001,12505,Lisa Dale,12:10,14:00,W 12:10PM-2:00PM
SDEVW3998,EI,SAS,SUPERVISED INDIVIDUAL RESEARCH,20263,001,11854,Adela J Gondek,,,
SDEVW3390,EI,SAS,GIS FOR SUSTAINABLE DEVELOPMNT,20263,001,12504,Linda I Pistolesi,14:10,15:25,T 2:10PM-3:25PM
SDEVW3390,EI,SAS,GIS FOR SUSTAINABLE DEVELOPMNT,20263,001,12504,Linda I Pistolesi,14:10,16:25,R 2:10PM-4:25PM
SDEVW3366,EI,SAS,ENERGY LAW,20263,001,14059,Michael Gerrard,16:10,18:10,T 4:10PM-6:10PM
SDEVW3360,EI,SAS,DISASTERS AND DEVELOPMENT,20263,001,12061,John C Mutter,18:10,19:25,MW 6:10PM-7:25PM
SDEVW3320,EI,SAS,ECON & FIN MTHDS FOR SDEV,20263,001,11926,Satyajit Bose,16:10,17:25,TR 4:10PM-5:25PM
